source_file,dataset,num_of_job,num_of_machine,splitmin,index_sample,lower_bound,split_mode,algo,makespan,percentage_gap,processing_time_ms,seed,extra
twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_2.json,twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_2.json,40,4,3,2,137.75,assign,SA,169,22.686025408348456,33128.21984291077,20250609,"{""sa_best_order"": [38, 32, 25, 15, 24, 10, 22, 13, 3, 30, 6, 18, 29, 36, 11, 39, 21, 2, 16, 9, 31, 4, 27, 26, 5, 20, 23, 1, 7, 35, 12, 19, 17, 14, 0, 33, 8, 28, 37, 34]}"
twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_2.json,twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_2.json,40,4,3,2,137.75,assign,GA,170,23.41197822141561,32004.011154174805,20250609,"{""ga_order"": [31, 28, 13, 19, 1, 37, 29, 27, 5, 38, 11, 33, 34, 26, 39, 20, 14, 18, 23, 0, 22, 12, 10, 3, 16, 15, 6, 30, 24, 2, 8, 35, 7, 17, 4, 21, 32, 9, 36, 25], ""ga_machine_genes"": [1, 0, 0, 3, 3, 1, 0, 1, 1, 0, 3, 0, 2, 3, 3, 0, 1, 2, 1, 3, 2, 1, 1, 2, 3, 3, 3, 0, 2, 0, 2, 2, 0, 1, 0, 2, 2, 1, 3, 1]}"
twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_3.json,twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_3.json,40,4,3,3,126.25,assign,FCFS,164,29.900990099009903,0.5118846893310547,,
twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_3.json,twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_3.json,40,4,3,3,126.25,assign,SA,156,23.564356435643564,32177.921295166016,20250609,"{""sa_best_order"": [38, 11, 14, 5, 19, 36, 24, 37, 21, 20, 7, 39, 31, 16, 3, 29, 30, 26, 34, 0, 2, 25, 6, 23, 9, 15, 33, 17, 28, 22, 10, 35, 32, 1, 18, 27, 13, 4, 8, 12]}"
twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_3.json,twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_3.json,40,4,3,3,126.25,assign,GA,157,24.356435643564357,25417.01340675354,20250609,"{""ga_order"": [12, 34, 11, 0, 19, 21, 13, 18, 28, 15, 3, 14, 27, 5, 6, 25, 29, 24, 32, 23, 7, 1, 33, 4, 26, 9, 17, 8, 10, 20, 36, 22, 37, 38, 39, 35, 2, 31, 30, 16], ""ga_machine_genes"": [2, 1, 2, 3, 2, 3, 2, 1, 3, 0, 2, 3, 1, 0, 1, 3, 1, 3, 3, 2, 2, 3, 1, 0, 2, 0, 2, 2, 1, 0, 3, 0, 3, 1, 2, 3, 2, 3, 1, 2]}"
twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_4.json,twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_4.json,40,4,3,4,137.75,assign,FCFS,172,24.86388384754991,0.6678104400634766,,
twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_4.json,twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_4.json,40,4,3,4,137.75,assign,SA,162,17.604355716878402,33703.49740982056,20250609,"{""sa_best_order"": [19, 1, 25, 8, 39, 34, 17, 0, 31, 5, 20, 22, 27, 38, 2, 23, 13, 35, 15, 18, 4, 29, 36, 21, 14, 7, 3, 37, 11, 26, 12, 33, 30, 32, 10, 9, 16, 28, 24, 6]}"
twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_4.json,twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_4.json,40,4,3,4,137.75,assign,GA,162,17.604355716878402,27230.632781982422,20250609,"{""ga_order"": [37, 7, 25, 30, 10, 39, 31, 32, 1, 17, 28, 5, 4, 36, 9, 18, 15, 3, 16, 22, 27, 35, 13, 34, 6, 8, 38, 24, 14, 33, 29, 2, 19, 21, 20, 11, 0, 23, 12, 26], ""ga_machine_genes"": [1, 3, 2, 2, 0, 2, 2, 3, 1, 3, 2, 3, 1, 1, 1, 0, 0, 3, 0, 3, 2, 0, 3, 1, 0, 3, 2, 0, 1, 0, 3, 2, 1, 1, 3, 3, 2, 0, 3, 3]}"
twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_5.json,twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_5.json,40,4,3,5,141.75,assign,FCFS,185,30.511463844797177,0.5419254302978516,,
twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_5.json,twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_5.json,40,4,3,5,141.75,assign,SA,173,22.045855379188712,32907.54055976868,20250609,"{""sa_best_order"": [26, 17, 28, 31, 4, 38, 37, 35, 24, 29, 16, 25, 15, 22, 36, 20, 13, 39, 21, 33, 12, 11, 3, 14, 0, 27, 8, 5, 10, 19, 9, 7, 6, 23, 34, 18, 30, 32, 1, 2]}"
twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_5.json,twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_5.json,40,4,3,5,141.75,assign,GA,177,24.867724867724867,30960.864543914795,20250609,"{""ga_order"": [17, 37, 23, 3, 25, 29, 32, 31, 10, 34, 38, 19, 35, 12, 33, 13, 30, 1, 24, 8, 26, 22, 6, 0, 28, 5, 9, 39, 18, 7, 14, 20, 4, 2, 21, 27, 11, 16, 36, 15], ""ga_machine_genes"": [1, 2, 2, 3, 1, 2, 2, 3, 3, 1, 0, 1, 3, 0, 1, 3, 1, 0, 0, 0, 1, 2, 2, 0, 1, 2, 1, 0, 1, 2, 1, 0, 0, 1, 3, 1, 3, 3, 2, 3]}"
twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_6.json,twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_6.json,40,4,3,6,119.75,assign,FCFS,158,31.941544885177453,0.49185752868652344,,
twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_6.json,twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_6.json,40,4,3,6,119.75,assign,SA,144,20.25052192066806,32750.978708267212,20250609,"{""sa_best_order"": [15, 22, 16, 3, 26, 30, 36, 1, 35, 38, 17, 29, 19, 14, 21, 2, 4, 7, 8, 11, 6, 12, 20, 37, 23, 9, 27, 0, 5, 24, 28, 34, 13, 33, 25, 39, 32, 10, 18, 31]}"
twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_6.json,twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_6.json,40,4,3,6,119.75,assign,GA,146,21.920668058455114,27896.454572677612,20250609,"{""ga_order"": [10, 30, 26, 24, 11, 27, 0, 35, 12, 18, 3, 4, 19, 23, 21, 39, 25, 1, 33, 31, 20, 7, 17, 16, 34, 6, 15, 37, 8, 28, 22, 9, 38, 13, 36, 29, 14, 32, 5, 2], ""ga_machine_genes"": [1, 1, 3, 2, 3, 2, 1, 0, 3, 1, 0, 2, 0, 0, 2, 2, 3, 2, 1, 1, 0, 2, 1, 2, 1, 1, 3, 1, 0, 0, 2, 1, 3, 3, 2, 0, 3, 0, 3, 3]}"
twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_7.json,twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_7.json,40,4,3,7,141.0,assign,FCFS,181,28.368794326241133,0.6508827209472656,,
twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_7.json,twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_7.json,40,4,3,7,141.0,assign,SA,172,21.98581560283688,32215.63458442688,20250609,"{""sa_best_order"": [12, 26, 0, 4, 3, 27, 21, 35, 14, 39, 20, 8, 15, 23, 11, 2, 36, 28, 6, 7, 16, 10, 13, 19, 33, 29, 25, 24, 17, 32, 9, 18, 31, 30, 37, 34, 22, 1, 5, 38]}"
twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_7.json,twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_7.json,40,4,3,7,141.0,assign,GA,172,21.98581560283688,26238.73734474182,20250609,"{""ga_order"": [21, 31, 26, 29, 38, 12, 9, 34, 33, 16, 13, 11, 1, 17, 15, 37, 2, 28, 30, 0, 23, 35, 36, 25, 4, 7, 14, 27, 22, 24, 18, 3, 32, 39, 19, 20, 6, 10, 8, 5], ""ga_machine_genes"": [2, 2, 1, 2, 0, 3, 2, 2, 2, 3, 0, 0, 0, 2, 0, 1, 0, 0, 3, 0, 1, 1, 0, 3, 0, 2, 3, 0, 3, 2, 3, 3, 2, 2, 1, 0, 1, 2, 1, 0]}"
